Booking_ID,Customer_ID,Bus_ID,Route_ID,Booking_Date,Travel_Date,Seat_Number,Fare_Amount,Booking_Status
3586,234,200,303,2025-06-20,2025-06-22,24,1454.38,Confirmed
5413,192,200,308,2025-09-22,2025-09-24,29,1079.45,Confirmed
7079,366,202,300,2025-12-17,2025-12-18,32,284.66,Confirmed
10610,323,203,309,2026-05-20,2026-05-24,1,1449.99,pending
2860,330,208,310,2025-05-20,2025-05-23,34,554.93,Confirmed
2216,370,208,305,2025-04-17,2025-04-24,1,839.83,Confirmed
9515,329,210,308,2026-03-31,2026-04-03,44,1235.49,Pending
5630,371,209,302,2025-09-21,2025-10-01,21,766.38,Confirmed
11473,263,201,309,2026-06-25,2026-07-05,24,1218.61,confirmed
11647,325,209,308,2026-07-07,2026-07-13,40,1077.18,Confirmed
4773,294,201,303,2025-08-23,2025-08-25,24,1061.32,Confirmed
1176,291,203,305,2025-03-08,2025-03-10,27,966.04,Confirmed
5834,217,205,306,2025-10-03,2025-10-10,7,601.83,confirmed
11528,364,208,304,2026-07-07,2026-07-08,5,993.17,pEnDiNg
5067,277,205,308,2025-09-05,2025-09-07,3,1057.8,Confirmed
6210,234,200,306,2025-10-24,2025-10-26,16,824.82,Confirmed
9276,255,202,304,2026-03-13,2026-03-27,41,1139.96,Confirmed
9534,235,205,307,2026-04-01,2026-04-05,3,844.6,Confirmed
9413,346,208,310,2026-03-29,2026-04-01,41,380.74,Confirmed
3496,285,203,300,2025-06-17,2025-06-18,16,495.71,Cancelled
7457,328,209,303,2025-12-29,2026-01-02,38,1217.16,Confirmed
7535,367,209,306,03/01/2026,06/01/2026,8,576.15,Confirmed
7693,322,207,301,2026-01-08,2026-01-15,2,735.89,Confirmed
4681,183,202,310,2025-08-17,2025-08-20,43,390.99,cOnFiRmEd
742,229,208,306,2025-02-12,2025-02-12,10,439.6,Confirmed
3672,220,202,307,2025-06-25,2025-06-29,11,997.36,Confirmed
11210,311,201,302,2026-06-22,2026-06-24,23,738.66,Confirmed
9429,231,208,310,2026-03-29,2026-04-01,17,402.89,Pending
10753,394,205,310,2026-05-25,2026-05-31,41,535.04,Confirmed
3525,325,201,310,2025-06-18,2025-06-20,40,740.31,Confirmed
8273,350,203,300,2026-02-05,2026-02-09,16,438.86,Confirmed
4809,304,202,307,2025-08-24,2025-08-26,13,738.43,Confirmed
11269,236,209,302,2026-06-11,2026-06-25,39,730.86,Confirmed
5400,340,200,308,2025-09-18,2025-09-24,40,1064.16,Cancelled
291,307,203,302,2025-01-15,2025-01-18,37,687.87,cOnFiRmEd
10069,290,208,304,2026-04-27,2026-04-27,7,992.69,Confirmed
1733,249,202,303,2025-04-01,2025-04-04,49,1043.48,Confirmed
9330,215,210,302,2026-03-21,2026-03-28,26,708.69,Confirmed
840,302,203,303,2025-02-11,2025-02-15,17,1219.74,Confirmed
4097,386,209,304,2025-07-15,2025-07-19,9,1316.58,Confirmed
10855,336,209,305,2026-06-01,2026-06-04,1,1184.09,Confirmed
5921,364,210,302,08/10/2025,12/10/2025,18,-250.0,Confirmed
7323,198,202,304,2025-12-27,2025-12-28,32,1147.31,Confirmed
5313,308,209,303,2025-09-19,2025-09-20,14,1225.16,Confirmed
1415,176,202,309,2025-03-19,2025-03-21,22,1046.63,Confirmed
6881,254,208,301,2025-11-27,2025-12-01,43,561.04,Confirmed
4708,280,209,301,2025-08-20,2025-08-21,27,715.44,Confirmed
9357,270,208,308,2026-03-25,2026-03-29,8,1069.31,Confirmed
96,225,206,303,2025-01-04,2025-01-05,37,1218.13,Confirmed
34,179,209,306,2025-01-01,2025-01-01,22,589.58,Confirmed
1689,302,202,309,2025-03-23,2025-04-02,44,893.65,Pending
539,193,203,300,28/01/2025,30/01/2025,39,413.54,Confirmed
11025,320,208,303,2026-05-31,2026-06-10,22,1084.57,Confirmed
4795,325,202,307,2025-08-22,2025-08-26,14,728.11,Confirmed
10658,319,208,310,2026-05-24,2026-05-26,56,461.4,Confirmed
3028,323,201,305,2025-05-29,2025-05-30,36,1339.68,Confirmed
8252,356,206,303,2026-02-05,2026-02-08,23,1207.49,Pending
8363,251,206,307,2026-02-10,2026-02-15,29,996.26,Confirmed
60,337,208,300,2025-01-01,2025-01-04,48,304.75,Confirmed
7451,183,209,303,2025-12-27,2026-01-02,20,1206.94,Confirmed
2237,193,208,305,2025-04-17,2025-04-24,40,842.32,Cancelled
3992,222,205,307,2025-07-05,2025-07-12,32,823.77,Confirmed
9559,308,207,307,2026-04-01,2026-04-07,10,882.57,Cancelled
971,177,206,305,2025-02-15,2025-02-22,8,1137.12,Confirmed
10179,330,205,308,2026-04-26,2026-05-03,50,1260.55,Confirmed
1845,367,208,306,2025-03-24,2025-04-07,44,412.49,Confirmed
11291,287,204,304,2026-06-23,2026-06-21,20,1586.99,Pending
5804,249,201,300,2025-09-27,2025-10-07,13,516.38,Confirmed
8773,355,204,310,2026-02-22,2026-03-08,13,621.38,Confirmed
5981,274,210,309,2025-10-12,2025-10-16,37,1321.63,Confirmed
4699,369,209,301,2025-08-16,2025-08-21,9,729.77,Confirmed
7827,335,200,308,2026-01-19,2026-01-21,12,1073.69,Confirmed
7304,322,202,304,2025-12-27,2025-12-28,36,1146.17,Cancelled
7989,382,204,309,2026-01-24,2026-01-29,16,1053.1,Confirmed
4566,265,203,302,08-12-2025,08-14-2025,6,598.32,Confirmed
857,270,203,305,2025-02-03,2025-02-17,16,980.39,Confirmed
3845,229,208,308,2025-07-03,2025-07-05,30,1051.31,Pending
9934,391,210,309,2026-04-22,2026-04-23,20,1049.82,Confirmed
8360,185,206,307,2026-02-08,2026-02-15,7,994.09,Cancelled
9820,347,202,301,2026-04-13,2026-04-17,14,650.09,Confirmed
3091,199,204,303,2025-05-30,2025-06-01,9,1467.63,Confirmed
5355,310,210,303,2025-09-20,2025-09-22,35,1054.9,Confirmed
11434,347,201,306,2026-06-30,2026-07-04,39,647.7,Confirmed
3956,192,208,307,2025-06-26,2025-07-10,24,716.36,Confirmed
2228,261,208,305,2025-04-22,2025-04-24,49,842.05,Confirmed
9806,260,202,301,2026-04-11,2026-04-17,23,671.55,Confirmed
5014,286,205,310,2025-09-01,2025-09-02,40,388.23,Confirmed
9231,265,202,300,2026-03-12,2026-03-26,19,283.64,Confirmed
10897,355,206,309,2026-06-05,2026-06-05,39,1449.34,Pending
1069,239,205,305,2025-02-21,2025-02-27,16,816.1,Cancelled
6718,265,200,301,2025-11-17,2025-11-18,25,611.24,Confirmed
3913,321,205,300,2025-07-03,2025-07-08,22,283.05,Cancelled
7689,251,207,301,2026-01-15,2026-01-15,34,717.31,Confirmed
1374,240,208,307,2025-03-20,2025-03-20,11,721.73,Confirmed
3459,349,206,304,2025-06-16,2025-06-17,32,1376.64,Confirmed
5852,392,205,306,2025-10-03,2025-10-10,42,624.96,Confirmed
4334,365,202,300,2025-08-01,2025-08-03,7,329.72,Confirmed
8664,394,207,304,2026-02-20,2026-03-02,17,1131.45,Confirmed
374,237,202,302,2025-01-19,2025-01-21,48,459.21,Pending
1615,324,207,308,2025-03-14,2025-03-28,40,1232.95,Pending
10463,232,200,308,2026-05-19,2026-05-19,39,,Confirmed
8135,295,208,308,2026-02-01,2026-02-03,6,915.36,Confirmed
1731,210,202,303,2025-04-02,2025-04-04,4,1050.43,Confirmed
8298,313,206,304,2026-02-11,2026-02-11,50,1146.84,Cancelled
6877,285,208,301,2025-11-30,2025-12-01,27,561.1,Cancelled
5445,314,206,310,2025-09-18,2025-09-25,34,533.3,Confirmed
4246,190,203,310,2025-07-26,2025-07-28,22,557.68,Confirmed
5271,286,209,305,2025-09-11,2025-09-18,20,976.61,Confirmed
994,356,206,305,2025-02-19,2025-02-22,35,1112.41,Confirmed
8840,298,207,305,2026-03-07,2026-03-10,20,969.57,Confirmed
534,325,203,300,2025-01-28,2025-01-30,38,431.19,Confirmed
102,185,206,303,2025-01-01,2025-01-05,4,1204.88,Confirmed
8758,240,204,310,2026-03-06,2026-03-08,37,619.94,Confirmed
3621,276,201,302,2025-06-24,2025-06-24,37,720.53,Cancelled
9887,194,206,303,2026-04-18,2026-04-19,29,1218.0,Confirmed
3354,263,208,300,2025-05-29,2025-06-12,8,325.03,Confirmed
10499,379,204,303,2026-05-13,2026-05-20,35,1269.57,Confirmed
4697,337,209,301,2025-08-14,2025-08-21,7,732.91,cancelled
5515,223,205,309,2025-09-18,2025-09-28,22,1040.87,Confirmed
10708,341,207,308,2026-05-27,2026-05-29,16,1478.11,Confirmed
11580,335,204,309,2026-07-06,2026-07-10,40,1218.56,Confirmed
8331,320,210,304,2026-02-08,2026-02-12,27,1150.99,Pending
3275,234,204,301,2025-06-07,2025-06-10,11,862.3,Confirmed
8512,212,204,305,2026-02-20,2026-02-22,45,1122.34,Pending
3316,400,206,307,2025-06-09,2025-06-11,30,1035.34,Confirmed
9582,391,207,307,2026-04-07,2026-04-07,38,886.74,Confirmed
2743,356,204,310,2025-05-17,2025-05-20,12,640.51,Confirmed
9712,394,207,310,2026-04-13,2026-04-14,20,531.13,Confirmed
11052,183,208,302,2026-06-06,2026-06-11,18,545.67,Confirmed
4899,229,204,302,2025-08-28,2025-08-29,1,689.39,Cancelled
7799,325,204,304,2026-01-20,2026-01-20,16,1133.51,Confirmed
1721,299,202,303,2025-04-02,2025-04-04,40,1036.33,Confirmed
1972,185,201,310,2025-04-04,2025-04-14,21,534.6,Confirmed
7461,317,210,301,2025-12-24,2026-01-03,15,828.73,Confirmed
8455,235,209,300,2026-02-16,2026-02-19,13,-250.0,Confirmed
10677,334,203,301,2026-05-26,2026-05-27,21,880.59,cOnFiRmEd
11577,368,204,309,2026-07-07,2026-07-10,12,1201.88,Cancelled
7915,381,201,302,2026-01-23,2026-01-25,12,699.03,Confirmed
7069,312,203,307,2025-12-09,2025-12-16,26,870.54,Confirmed
2755,226,204,310,2025-05-10,2025-05-20,25,640.12,Confirmed
120,316,201,305,2025-01-02,2025-01-06,8,989.69,Confirmed
5617,295,209,302,2025-09-26,2025-10-01,25,744.46,Confirmed
1714,323,202,303,2025-03-29,2025-04-04,33,1027.42,Confirmed
9697,330,208,300,2026-04-10,2026-04-11,31,321.32,Cancelled
8671,353,207,304,2026-02-27,2026-03-02,26,1133.91,Pending
3232,305,200,307,2025-06-07,2025-06-07,39,1199.94,Confirmed
10342,275,208,303,2026-05-11,2026-05-13,10,1079.32,Pending
6153,183,205,307,2025-10-20,2025-10-23,33,895.28,Confirmed
8914,283,201,306,2026-03-13,2026-03-13,16,655.72,Confirmed
7560,301,202,303,2025-12-25,2026-01-08,40,919.92,Confirmed
3995,190,205,307,07-05-2025,07-12-2025,48,844.11,Confirmed
6674,263,210,304,2025-11-12,2025-11-15,21,1128.88,Confirmed
745,389,205,303,2025-02-11,2025-02-13,58,902.66,Confirmed
10690,265,203,301,2026-05-26,2026-05-27,32,865.11,Confirmed
10804,201,207,300,2026-05-31,2026-06-01,38,512.31,Confirmed
6992,260,204,307,2025-11-28,2025-12-12,27,997.58,Confirmed
3614,347,201,302,2025-06-22,2025-06-24,20,719.91,Confirmed
4880,200,209,304,2025-08-26,2025-08-28,6,1147.55,Confirmed
5285,245,209,305,2025-09-15,2025-09-18,2,984.6,Confirmed
10755,321,205,310,2026-05-30,2026-05-31,16,533.01,Confirmed
3533,197,203,305,2025-06-19,2025-06-21,20,1349.33,Confirmed
5864,213,205,306,2025-10-08,2025-10-10,10,607.68,Confirmed
11388,253,203,305,2026-06-29,2026-07-02,15,977.48,Pending
7795,205,204,304,2026-01-20,2026-01-20,32,1152.18,Confirmed
4808,383,202,307,2025-08-23,2025-08-26,32,711.51,Confirmed
8159,189,201,304,2026-01-21,2026-02-04,27,1151.22,Confirmed
7633,201,205,310,2026-01-12,2026-01-14,3,396.93,Confirmed
6112,372,202,305,2025-10-20,2025-10-21,26,1050.95,Confirmed
7501,241,209,307,2026-01-03,2026-01-05,1,881.46,Confirmed
10915,374,202,300,2026-06-01,2026-06-08,7,321.5,Confirmed
7325,276,202,304,2025-12-18,2025-12-28,21,1134.37,Confirmed
2928,297,205,304,2025-05-24,2025-05-26,1,1192.72,Cancelled
6955,250,210,309,2025-12-04,2025-12-08,24,1040.11,Pending
4163,378,203,308,2025-07-18,2025-07-15,14,1055.39,Confirmed
5959,278,207,301,2025-10-12,2025-10-13,3,894.89,Confirmed
6744,369,200,301,2025-11-13,2025-11-18,22,617.15,Pending
1023,203,200,304,2025-02-26,2025-02-26,5,1149.33,Confirmed
425,218,202,304,2025-01-15,2025-01-25,24,1149.01,Confirmed
555,229,207,308,2025-01-28,2025-01-31,27,1235.92,Confirmed
8961,357,204,302,2026-03-12,2026-03-14,22,706.86,Confirmed
488,343,201,307,2025-01-28,2025-01-29,21,885.76,Confirmed
8086,256,210,303,2026-01-22,2026-02-01,35,1209.06,Confirmed
8719,185,203,307,2026-03-03,2026-03-07,5,995.61,Pending
9599,185,208,304,2026-03-29,2026-04-08,10,991.93,Cancelled
2239,186,208,305,2025-04-23,2025-04-24,4,834.24,Confirmed
4924,361,207,305,2025-08-27,2025-08-31,31,1138.48,Confirmed
1237,353,206,301,2025-03-14,2025-03-14,20,834.43,cAnCeLlEd
1189,323,203,305,2025-03-09,2025-03-10,1,980.35,Confirmed
8691,359,204,301,2026-02-24,2026-03-06,6,833.77,Confirmed
469,196,203,309,2025-01-26,2025-01-27,24,1059.76,Pending
4869,197,209,304,2025-08-24,2025-08-28,7,1158.77,Cancelled
7268,282,205,301,2025-12-22,2025-12-25,37,569.33,Confirmed
3860,211,208,308,2025-07-01,2025-07-05,14,1047.81,pEnDiNg
5283,193,209,305,2025-09-16,2025-09-18,12,973.01,Confirmed
8154,204,201,304,2026-01-31,2026-02-04,16,1141.76,Confirmed
4509,350,208,300,2025-08-12,2025-08-13,45,267.97,Confirmed
2289,273,207,305,2025-04-28,2025-04-28,13,974.53,Confirmed
2086,200,209,304,2025-04-17,2025-04-19,28,1319.32,Cancelled
244,326,207,307,2025-01-15,2025-01-17,15,1002.91,Confirmed
4399,235,206,309,2025-08-03,2025-08-05,11,1052.57,Confirmed
9752,372,210,307,2026-04-13,2026-04-15,29,882.3,Pending
3018,237,201,305,05-27-2025,05-30-2025,30,1344.96,Confirmed
7251,242,203,304,2025-12-22,2025-12-24,32,1141.97,confirmed
1982,387,201,310,2025-03-31,2025-04-14,18,559.05,Confirmed
3012,247,202,301,2025-05-25,2025-05-29,48,699.38,Cancelled
3707,369,205,309,2025-06-29,2025-06-30,4,1099.01,Confirmed
9046,233,201,303,2026-03-17,2026-03-19,44,1067.14,Pending
851,375,203,303,2025-02-12,2025-02-15,20,1218.01,Confirmed
8319,348,210,304,2026-02-05,2026-02-12,12,1144.81,Confirmed
11158,391,200,303,2026-06-18,2026-06-19,9,1450.46,Confirmed
7511,286,209,307,12-31-2025,01-05-2026,25,861.47,Confirmed
11406,363,209,308,2026-06-29,2026-07-03,34,1222.38,Cancelled
5973,217,210,309,2025-10-06,2025-10-16,31,1320.16,confirmed
968,264,206,305,2025-02-16,2025-02-22,33,1133.19,Confirmed
6682,194,210,304,2025-11-01,2025-11-15,37,1132.75,Confirmed
246,357,207,307,2025-01-13,2025-01-17,2,1000.63,Confirmed
5474,350,205,304,2025-09-19,2025-09-26,7,1139.37,Pending
7092,321,202,300,2025-12-17,2025-12-18,26,276.08,Confirmed
6703,306,204,309,2025-11-07,2025-11-17,30,893.83,Pending
1347,265,201,307,2025-03-18,2025-03-19,32,864.92,Confirmed
8383,399,206,307,2026-02-12,2026-02-15,18,997.41,Confirmed
5338,323,210,303,2025-09-08,2025-09-22,29,1042.4,Confirmed
5764,334,205,310,2025-09-30,2025-10-06,38,480.34,Pending
4396,259,206,309,2025-08-03,2025-08-05,26,1059.81,Cancelled
5442,195,206,310,2025-09-22,2025-09-25,8,556.28,Confirmed
5319,307,209,303,2025-09-17,2025-09-20,33,1206.37,Pending
2587,371,200,305,2025-05-08,2025-05-11,2,1366.97,Confirmed
7845,186,201,300,2026-01-20,2026-01-23,21,476.62,Confirmed
11279,227,204,304,2026-06-24,2026-06-27,32,1591.99,Confirmed
7147,215,208,300,17/12/2025,19/12/2025,18,325.54,Confirmed
5196,183,208,307,2025-09-13,2025-09-15,45,713.31,Confirmed
4027,299,205,307,2025-07-07,2025-07-12,23,830.48,Confirmed
5836,279,205,306,2025-09-30,2025-10-10,44,615.91,Confirmed
10728,231,207,308,2026-05-27,2026-05-29,5,1466.29,Confirmed
5299,352,209,303,2025-09-13,2025-09-20,25,1225.14,Confirmed
462,219,203,309,2025-01-17,2025-01-27,26,1051.78,Confirmed
6729,339,200,301,2025-11-16,2025-11-18,15,625.6,Confirmed
4130,181,203,308,2025-07-19,2025-07-15,39,1068.33,Confirmed
6962,335,210,309,2025-12-07,2025-12-08,9,1062.67,Cancelled
4148,238,203,308,2025-07-21,2025-07-22,20,1066.46,Confirmed
5100,397,206,301,2025-09-06,2025-09-08,3,735.39,Confirmed
10365,197,208,300,2026-05-10,2026-05-14,25,326.45,Cancelled
15,198,209,306,2025-01-01,2025-01-01,33,577.22,Pending
6670,262,210,304,2025-11-12,2025-11-11,3,1131.47,Confirmed
11598,247,207,309,2026-07-08,2026-07-11,21,1209.4,Pending
2778,274,207,310,2025-05-17,2025-05-21,32,660.41,Confirmed
1663,234,205,309,2025-03-26,2025-03-30,27,,Confirmed
11404,184,209,308,2026-07-03,2026-07-03,33,1228.19,Confirmed
1431,371,202,309,2025-03-19,2025-03-21,35,1055.57,Confirmed
10518,318,202,310,2026-05-15,2026-05-21,23,484.71,Confirmed
5077,383,205,308,2025-09-06,2025-09-07,28,1068.76,Confirmed
8999,337,208,309,2026-03-06,2026-03-16,14,893.9,Confirmed
5377,227,202,301,2025-09-22,2025-09-23,29,572.63,Confirmed
4886,221,209,304,2025-08-28,2025-08-28,8,1144.82,Confirmed
1513,324,204,305,2025-03-22,2025-03-24,7,,confirmed
11493,183,201,309,07-03-2026,07-05-2026,15,1209.36,Confirmed
2047,341,208,310,2025-04-13,2025-04-18,40,445.24,Cancelled
6978,338,204,307,2025-12-06,2025-12-12,7,1021.11,Confirmed
7586,202,202,303,2026-01-08,2026-01-08,5,915.17,Confirmed
7202,196,204,301,2025-12-18,2025-12-23,30,728.4,Confirmed
3560,240,203,305,2025-06-17,2025-06-21,15,1362.04,Confirmed
2253,328,207,308,2025-04-25,2025-04-27,5,1229.31,Confirmed
1422,196,202,309,2025-03-07,2025-03-21,14,1053.97,Confirmed
3661,321,202,307,2025-06-27,2025-06-29,30,997.21,Confirmed
9239,266,202,300,2026-03-25,2026-03-26,22,261.93,Confirmed
10543,354,202,310,2026-05-18,2026-05-21,4,469.74,Confirmed
4251,382,203,310,2025-07-26,2025-07-28,15,549.73,Pending
9036,329,202,305,2026-03-11,2026-03-17,14,841.11,Confirmed
5769,272,205,310,2025-10-06,2025-10-06,27,479.67,Confirmed
2849,310,208,310,2025-05-21,2025-05-23,38,550.96,Confirmed
215,381,207,310,2025-01-01,2025-01-11,2,622.85,Confirmed
3255,244,201,301,2025-06-07,2025-06-09,13,871.21,Confirmed
5968,303,210,309,2025-10-11,2025-10-16,38,1311.39,Pending
6146,236,205,307,2025-10-09,2025-10-23,34,892.5,Confirmed
2520,197,210,310,2025-04-24,2025-05-08,33,646.69,Confirmed
7105,348,202,300,2025-12-18,2025-12-18,43,-250.0,Confirmed
5889,235,210,307,2025-10-06,2025-10-11,39,1252.83,Confirmed
11343,296,206,300,2026-06-17,2026-07-01,21,434.54,Confirmed
7761,229,208,302,2026-01-12,2026-01-18,9,513.8,Confirmed
6292,397,203,301,2025-10-27,2025-10-30,15,894.73,Confirmed
7435,301,209,303,2025-12-29,2026-01-02,1,1215.56,Pending
6536,329,207,309,2025-11-07,2025-11-11,12,893.52,confirmed
5431,348,206,310,2025-09-24,2025-09-25,38,556.19,Confirmed
3920,309,205,300,2025-07-05,2025-07-08,25,260.39,Confirmed
4373,365,201,303,2025-08-03,2025-08-04,38,1054.96,Confirmed
9646,321,200,302,2026-04-10,2026-04-10,4,,Confirmed
928,305,208,307,2025-02-16,2025-02-20,30,726.41,Confirmed
9011,336,202,305,2026-03-15,2026-03-17,17,828.93,Pending
8431,213,209,300,2026-02-12,2026-02-19,7,413.64,Confirmed
10667,394,208,310,2026-05-26,2026-05-26,50,473.95,confirmed
7880,244,209,310,2026-01-22,2026-01-24,15,622.93,Pending
10339,311,208,303,2026-05-11,2026-05-13,39,1072.9,Confirmed
648,304,207,306,2025-02-07,2025-02-06,20,668.05,Confirmed
9016,281,202,305,2026-03-10,2026-03-17,16,844.11,Confirmed
1580,199,208,302,2025-03-23,2025-03-26,19,453.08,Confirmed
4688,352,209,301,2025-08-18,2025-08-21,3,727.08,Confirmed
5827,298,201,300,2025-09-23,2025-10-07,34,,Confirmed
9352,241,208,308,2026-03-19,2026-03-29,23,1056.35,Confirmed
7298,207,202,304,2025-12-24,2025-12-28,33,1129.69,Confirmed
7400,361,205,306,2025-12-26,2026-01-01,49,414.55,confirmed
2381,390,205,305,2025-04-30,2025-05-03,35,1139.45,Confirmed
9391,371,209,306,2026-03-28,2026-03-31,17,,Confirmed
11371,337,203,305,2026-06-30,2026-07-02,13,976.36,Confirmed
7927,205,201,302,2026-01-24,2026-01-25,5,690.26,Confirmed
7691,265,207,301,2026-01-10,2026-01-15,40,732.9,cAnCeLlEd
7799,325,204,304,2026-01-20,2026-01-20,16,1133.51,Confirmed
32,266,209,306,2025-01-01,2025-01-01,13,571.1,Confirmed
11204,346,201,302,2026-06-21,2026-06-24,35,739.46,Confirmed
725,274,208,306,2025-02-09,2025-02-12,25,438.62,Confirmed
10355,221,208,303,2026-05-07,2026-05-13,3,,Confirmed
7632,343,205,310,2026-01-08,2026-01-14,9,392.19,Confirmed
3237,245,200,307,2025-06-05,2025-06-07,6,1196.46,Pending
9242,284,202,300,2026-03-22,2026-03-26,7,280.29,Confirmed
9898,312,206,303,2026-04-09,2026-04-19,34,1220.92,Confirmed
9584,357,207,307,2026-04-03,2026-04-07,15,860.06,Confirmed
2391,301,202,302,2025-05-02,2025-05-04,39,641.37,Confirmed
51,384,208,300,2025-01-02,2025-01-04,40,301.77,Confirmed
1359,215,201,307,2025-03-17,2025-03-19,8,878.09,Confirmed
484,335,201,307,2025-01-27,2025-01-29,5,887.23,Confirmed
3782,334,208,301,2025-07-03,2025-07-03,43,567.73,Confirmed
2702,213,206,309,2025-05-16,2025-05-17,23,,Confirmed
9288,185,202,304,2026-03-24,2026-03-27,32,1136.28,Confirmed
2681,245,206,309,2025-05-12,2025-05-17,35,1465.58,Cancelled
1251,205,206,301,2025-03-10,2025-03-14,30,826.83,Confirmed
7052,305,203,307,2025-12-06,2025-12-16,36,872.29,Confirmed
4054,398,204,302,2025-07-09,2025-07-15,3,598.0,Confirmed
10652,394,208,310,2026-05-24,2026-05-26,49,,pEnDiNg
10757,196,205,310,2026-05-27,2026-05-31,35,556.44,Confirmed
2885,209,207,302,2025-05-21,2025-05-25,1,834.82,Confirmed
10540,203,202,310,2026-05-18,2026-05-21,24,478.48,Confirmed
1011,306,200,304,2025-02-25,2025-02-26,35,1144.91,Confirmed
3132,312,207,303,2025-05-19,2025-06-02,29,1279.41,Confirmed
8744,376,203,307,2026-02-28,2026-03-07,39,1006.45,Confirmed
4603,297,209,301,2025-08-14,2025-08-15,37,822.33,Cancelled
2997,370,202,301,2025-05-26,2025-05-29,19,695.23,Confirmed
300,312,203,302,2025-01-17,2025-01-18,35,708.58,Confirmed
8661,240,207,304,2026-02-24,2026-03-02,25,1137.64,Confirmed
6698,327,204,309,2025-11-11,2025-11-17,25,892.06,Confirmed
9564,300,207,307,2026-04-01,2026-04-07,24,886.48,Confirmed
9965,329,202,308,2026-04-14,2026-04-24,29,1046.89,Pending
4550,391,203,302,2025-07-31,2025-08-14,31,601.64,Confirmed
9734,342,210,307,2026-04-13,2026-04-15,20,879.37,Confirmed
9779,203,203,309,2026-04-16,2026-04-16,14,1063.57,Confirmed
2555,372,209,303,2025-05-07,2025-05-09,18,1460.05,Confirmed
7773,288,204,304,2026-01-14,2026-01-20,34,1133.6,Confirmed
8879,227,204,301,2026-03-08,2026-03-12,22,710.71,Confirmed
3680,292,202,307,2025-06-24,2025-06-29,25,,Confirmed
669,212,207,306,2025-01-24,2025-02-07,3,665.75,Confirmed
5683,368,206,300,2025-10-03,2025-10-03,39,619.11,Confirmed
2617,279,201,307,2025-05-10,2025-05-12,15,1039.83,Confirmed
8774,400,204,310,2026-03-06,2026-03-08,25,628.43,Confirmed
8060,226,208,309,2026-01-29,2026-01-31,25,1037.46,Confirmed
7856,397,201,300,2026-01-09,2026-01-23,17,,Confirmed
6082,222,208,310,2025-10-17,2025-10-20,37,505.35,Confirmed
4897,247,204,302,2025-08-23,2025-08-29,35,685.2,Confirmed
7760,199,208,302,2026-01-17,2026-01-18,43,519.09,Confirmed
4527,234,208,300,2025-08-12,2025-08-13,46,284.68,Confirmed
9929,343,210,309,2026-04-20,2026-04-23,14,1048.62,Confirmed
8917,360,201,306,2026-03-08,2026-03-13,35,666.83,Pending
3964,339,208,307,2025-07-10,2025-07-10,40,713.21,Confirmed
10759,334,205,310,2026-05-27,2026-05-31,48,553.9,Confirmed
9343,398,208,308,2026-03-28,2026-03-29,49,1056.36,Confirmed
1167,300,203,305,2025-03-09,2025-03-10,31,993.68,Confirmed
3722,255,205,309,2025-06-24,2025-06-30,38,1090.34,Confirmed
3207,198,200,307,2025-06-05,2025-06-07,22,1203.2,Confirmed
3401,245,205,300,2025-06-05,2025-06-15,42,378.84,Confirmed
11000,202,208,303,2026-06-05,2026-06-10,5,1078.94,Confirmed
11270,263,209,302,19/06/2026,25/06/2026,26,726.07,Cancelled
8110,273,210,303,2026-01-31,2026-02-01,10,1219.08,Pending
5271,286,209,305,2025-09-11,2025-09-18,20,976.61,Confirmed
